,,,,,
Type,ROM,RAM,Battery,RTC,Title
MBC5,1024,8,Yes,-,soukoban_densetsu_-_hikari_to_yami_no_kuni_(j)_[c][!]
MBC5,2048,8,Yes,-,soul_getter_-_houkago_bouken_rpg_(j)_[c][!]
ROM,32,-,-,-,space_invaders_(j)
MBC5,1024,-,-,-,space_invaders_(u)_[c][!]
MBC1,512,-,-,-,space_invaders_(u)_[s][!]
MBC1,512,-,-,-,space_invaders_(u)_[s][a1]
MBC5,1024,-,-,-,space_invaders_x_(j)_[c][!]
MBC5,1024,-,-,-,space_marauder_(u)_[c][!]
MBC5,2048,32,Yes,-,space-net_-_cosmo_blue_(j)_[c][!]
MBC5,2048,32,Yes,-,space-net_-_cosmo_red_(j)_[c][!]
MBC5,2048,8,Yes,-,spacestation_silicon_valley_(e)_(m7)_[c][!]
MBC1,64,-,-,-,spanky's_quest_(e)
MBC1,64,-,-,-,spanky's_quest_(u)_[!]
MBC1,64,-,-,-,spartan_x_(j)
MBC5,2048,-,-,-,spawn_(u)_[c][!]
MBC1,128,-,-,-,speedball_2_-_brutal_deluxe_(ue)_[!]
MBC1,256,-,-,-,speedy_gonzales_(u)_[!]
MBC5,1024,-,-,-,speedy_gonzales_-_aztec_adventure_(u)_[c][!]
MBC5,1024,-,-,-,spider-man_(f)_[c][!]
MBC5,1024,-,-,-,spider-man_(j)_[c][!]
MBC5,1024,-,-,-,spider-man_(u)_[c][!]
MBC5,1024,-,-,-,spider-man_2_-_the_sinister_six_(u)_[c][!]
MBC1,128,-,-,-,spider-man_and_the_x-men_in_arcade's_revenge_(u)
MBC1,256,-,-,-,spirou_(u)_(m4)_[s]
MBC1,256,-,-,-,spirou_(u)_(m4)_[s][a1]
MBC5,1024,-,-,-,spirou_-_la_panque_mecanique_(e)_(m7)_[c][!]
MBC1,64,-,-,-,splitz_(j)
MBC1,64,-,-,-,splitz_(ue)_[!]
MBC5,1024,-,-,-,spongebob_squarepants_-_legend_of_the_lost_spatula_(u)_[c][!]
MBC1,512,-,-,-,sports_collection_(j)
MBC1,512,-,-,-,sports_illustrated_-_football_&_baseball_(u)_[!]
MBC1,256,-,-,-,sports_illustrated_for_kids_-_the_ultimate_triple_dare!_(u)_[!]
ROM,32,-,-,-,spot_(j)
ROM,32,-,-,-,spot_(u)_[!]
MBC1,128,-,-,-,spot_-_the_cool_adventure_(j)
MBC1,128,-,-,-,spot_-_the_cool_adventure_(u)
MBC1,64,-,-,-,spud's_adventure_(u)
MBC5,1024,-,-,-,spy_vs._spy_(e)_(m7)_[c][!]
MBC5,1024,-,-,-,spy_vs._spy_(j)_[c][!]
MBC5,1024,-,-,-,spy_vs._spy_(j)_[c][f1]
MBC5,1024,-,-,-,spy_vs._spy_(u)_[c][!]
MBC1,128,-,-,-,spy_vs._spy_-_operation_boobytrap_(u)_(1992)_[!]
MBC1,128,-,-,-,spy_vs._spy_-_operation_boobytrap_(u)_(1996)
MBC1,64,-,-,-,square_deal_-_the_game_of_two_dimensional_poker_(u)_[!]
HUC1,512,32,Yes,-,ss_spinner_-_yo_for_it_(j)_[s]
MBC1,128,-,-,-,star_hawk_(u)_[!]
MBC5,4096,32,Yes,-,star_ocean_-_blue_sphere_(j)_[c][!]
MBC1,256,8,Yes,-,star_sweep_(j)_[s]
MBC1,128,-,-,-,star_trek_-_25th_anniversary_(u)_[!]
MBC1,128,-,-,-,star_trek_-_generations_-_beyond_the_nexus_(e)_[s]
MBC1,128,-,-,-,star_trek_-_generations_-_beyond_the_nexus_(u)_[s][!]
MBC1,128,-,-,-,star_trek_-_the_next_generation_(u)_[!]
MBC1,128,-,-,-,star_wars_(e)
MBC1,128,-,-,-,star_wars_(u)_(v1.0)
MBC1,128,-,-,-,star_wars_(u)_(v1.1)_[!]
MBC1,512,-,-,-,star_wars_-_super_return_of_the_jedi_(u)_[s][!]
MBC1,128,-,-,-,star_wars_-_the_empire_strikes_back_(e)_[!]
MBC1,128,-,-,-,star_wars_-_the_empire_strikes_back_(u)
MBC5,1024,-,-,-,star_wars_episode_i_-_obi-wan's_adventures_(e)_(m5)_[c][!]
MBC5,1024,-,-,-,star_wars_episode_i_-_obi-wan's_adventures_(u)_[c][!]
RUMBLE,2048,8,Yes,-,star_wars_episode_i_-_racer_(ue)_[c][!]
MBC1,128,-,-,-,stargate_(u)_[!]
MBC1,128,-,-,-,stop_that_roach!_(u)
MBC5,1024,32,Yes,-,stranded_kids_(e)_(m3)_[c][!]
MBC5,1024,-,-,-,street_fighter_alpha_-_warriors'_dreams_(e)_[c][!]
MBC5,1024,-,-,-,street_fighter_alpha_-_warriors'_dreams_(j)_[c][!]
MBC5,1024,-,-,-,street_fighter_alpha_-_warriors'_dreams_(u)_[c][!]
MBC1,512,-,-,-,street_fighter_ii_(j)_[s]
MBC1,512,-,-,-,street_fighter_ii_(ue)_[s][!]
MBC1,128,-,-,-,street_racer_(j)
MBC1,128,-,-,-,street_racer_(u)_[!]
ROM,32,-,-,-,street_rider_(sachen_4-in-1_vol._1)_(unl)_[!]
MBC5,1024,-,-,-,stuart_little_-_the_journey_home_(u)_[c][!]
MBC1,512,-,-,-,study_boy_kokugo_2_(j)
MBC1,128,-,-,-,sumo_fighter_(u)_[!]
MBC1,128,-,-,-,sumou_fighter_-_toukaidou_basho_(j)_[!]
MBC1,512,-,-,-,super_ayanami_discovery_slideshow_(unl)
MBC1,512,-,-,-,super_ayanami_discovery_slideshow_v1.1_(unl)
MBC1,128,-,-,-,super_battletank_(e)
MBC1,512,32,Yes,-,super_b-daman_-_fighting_phoenix_(j)_[s]
MBC1,256,-,-,-,super_bikkuriman_-_densetsu_no_sekiban_(j)
MBC1,512,-,-,-,super_black_bass_(u)_[!]
RUMBLE,4096,8,Yes,-,super_black_bass_-_real_fight_(j)_[c][!]
MBC1,1024,8,Yes,-,super_black_bass_pocket_(j)_[s]
MBC1,1024,8,Yes,-,super_black_bass_pocket_2_(j)_[s]
MBC5,1024,8,Yes,-,super_black_bass_pocket_3_(j)_[c][!]
MBC1,128,-,-,-,super_bombliss_(j)_[s]
MBC5,256,-,-,-,super_bombliss_dx_(j)_[c][!]
MBC5,512,-,-,-,super_breakout!_(e)_(m6)_[c][!]
MBC5,1024,-,-,-,super_breakout!_(u)_[c][!]
MBC5,1024,8,Yes,-,super_chinese_fighter_ex_(j)_[c][!]
MBC1,1024,-,-,-,super_chinese_fighter_gb_(j)_[s]
MBC1,64,-,-,-,super_chinese_land_(j)
MBC1,1024,-,-,-,super_chinese_land_1.2.3.dash_(j)_[s]
MBC1,256,-,-,-,super_chinese_land_2_(j)
MBC1,256,-,-,-,super_chinese_land_3_(j)_[s]
MBC1,256,-,-,-,super_chinese_land_3_dash_(j)_[s]
MBC5,1024,8,Yes,-,super_doll_licca-chan_-_kisekae_daisakusen_(j)_[c][!]
MBC1,512,8,Yes,-,super_donkey_kong_gb_(j)_[s]
MBC1,128,-,-,-,super_hunchback_(e)
MBC1,128,-,-,-,super_hunchback_(j)_[!]
MBC1,128,-,-,-,super_hunchback_(u)
MBC1,128,-,-,-,super_kick_off_(u)
MBC5,1024,8,Yes,-,super_mario_bros._deluxe_(j)_[c][!]
MBC5,1024,8,Yes,-,super_mario_bros._deluxe_(u)_(v1.0)_[c][!]
MBC5,1024,8,Yes,-,super_mario_bros._deluxe_(u)_(v1.0)_[c][f1]
MBC5,1024,8,Yes,-,super_mario_bros._deluxe_(u)_(v1.1)_[c][!]
MBC1,64,-,-,-,super_mario_land_(jue)_(v1.0)_[!]
MBC1,64,-,-,-,super_mario_land_(jue)_(v1.1)_[!]
MBC1,512,8,Yes,-,super_mario_land_2_-_6_golden_coins_(ue)_(v1.0)_[!]
MBC1,512,8,Yes,-,super_mario_land_2_-_6_golden_coins_(ue)_(v1.2)_[!]
MBC1,512,8,Yes,-,super_mario_land_2_-_6tsu_no_kinka_(j)_(v1.0)
MBC1,512,8,Yes,-,super_mario_land_2_-_6tsu_no_kinka_(j)_(v1.2)
MBC1,128,-,-,-,super_mario_land_4_(j)_[!]
MBC2,250,-,Yes,-,super_mario_quest_v0.2_by_pr_(final_fantasy_hack)
MBC2,250,-,Yes,-,super_mario_quest_v0.5_by_pr_(final_fantasy_hack)
RUMBLE,1024,8,Yes,-,super_minna_no_konchu_daizukan_ii_(unl)
MBC2,256,-,Yes,-,super_momotarou_dentetsu_(j)
MBC1,256,8,Yes,-,super_momotarou_dentetsu_ii_(j)
MBC1,128,-,-,-,super_off_road_(u)_[!]
MBC1,256,-,-,-,super_pachinko_taisen_(j)_[s]
MBC1,64,-,-,-,super_pika_land_v0.5_by_pr_(super_mario_land_hack)
MBC1,64,-,-,-,super_pika_land_v1.0_by_pr_(super_mario_land_hack)
MBC1,64,-,-,-,super_pika_land_v1.5_by_pr_(super_mario_land_hack)
MBC1,64,-,-,-,super_pika_land_v2.0_by_pr_(super_mario_land_hack)
MBC1,64,-,-,-,super_pika_land_vx.x_by_pr_(super_mario_land_hack)
MBC1,128,-,-,-,super_pika_land_vx.x_by_pr_(super_mario_land_hack)_[a1]
MBC1,64,-,-,-,super_pika_land_vx.x_by_pr_(super_mario_land_hack)_[a2]
MBC1,128,-,-,-,super_r.c._pro-am_(ue)_[!]
RUMBLE,1024,-,-,-,super_real_fishing_(j)_[c][!]
MBC5,2048,8,Yes,-,super_robot_pinball_(j)_[c][!]
MBC2,128,-,Yes,-,super_robot_taisen_(j)
MBC5,1024,8,Yes,-,super_robot_taisen_-_link_battler_(j)_[c][!]
MBC1,128,-,-,-,super_scrabble_(u)_[!]
MBC1,64,-,-,-,super_snakey_(j)_[s]
MBC1,128,-,-,-,super_street_basketball_(j)
MBC1,128,-,-,-,super_street_basketball_2_(j)_[s]
MBC5,2048,8,Yes,-,supercross_freestyle_(e)_(m5)_[c][!]
MBC1,128,-,-,-,superman_(u)_[s][!]
MBC5,2048,-,-,-,supreme_snowboarding_(e)_(m3)_[c][!]
MBC5,1024,32,Yes,-,survival_kids_(u)_[c][!]
MBC5,1024,32,Yes,-,survival_kids_-_kotou_no_boukensha_(j)_[c][!]
MBC5,1024,32,Yes,-,survival_kids_-_kotou_no_boukensha_(j)_[c][f1]
MBC5,1024,32,Yes,-,survival_kids_-_kotou_no_boukensha_(j)_[c][f2]
MBC5,1024,8,Yes,-,survival_kids_2_-_dasshutsu!!_futago_shima!_(j)_[c][!]
MBC5,512,-,-,-,suzuki_alstare_extreme_racing_(e)_(m6)_[c][!]
MBC1,128,-,-,-,swamp_thing_(u)_[!]
MBC5,1024,8,Yes,-,sweet_ange_(j)_[c][!]
MBC5,1024,8,Yes,-,swing_(g)_[c][!]
MBC5,1024,-,-,-,swiv_(e)_(m5)_[c][!]
MBC1,128,-,-,-,"sword_of_hope,_the_(g)"
MBC1,128,-,-,-,"sword_of_hope,_the_(sw)_[!]"
MBC1,128,-,-,-,"sword_of_hope,_the_(u)_[!]"
MBC1,256,8,Yes,-,"sword_of_hope_ii,_the_(u)_[!]"
MBC1,128,-,-,-,"sword_of_su_zi,_the_-_trial_version_(unl)_(v1.1)"
MBC5,2048,8,Yes,-,sylvania_family_-_otogi_no_kuni_no_pendant_(j)_[c][!]
MBC5,2048,8,Yes,-,sylvania_family_2_-_irozuku_mori_no_fantasy_(j)_[c][!]
MBC5,1024,8,Yes,-,sylvania_melody_-_mori_no_nakama_to_odori_mashi!_(j)_[c][!]
MBC5,1024,-,-,-,sylvester_and_tweety_(e)_(m6)_[c][!]
MBC5,1024,-,-,-,sylvester_and_tweety_(u)_(m3)_[c][!]
MBC1,128,-,-,-,t2_-_the_arcade_game_(j)
MBC1,128,-,-,-,t2_-_the_arcade_game_(u)_[!]
MBC1,256,-,-,-,taachiyan_(j)_[s]
MBC5,1024,-,-,-,tabaluga_(g)_[c][!]
MBC1,64,-,-,-,taikyoku_renju_(j)
MBC1,64,-,-,-,tail_gator_(u)_[!]
MBC5,1024,-,-,-,taisen_tsume_shougi_(j)_[c][!]
MBC1,256,-,-,-,taiyou_no_tenshi_marlowe_-_ohanabatake_ha_dai-panic_(j)
MBC1,128,-,-,-,taiyou_no_yuusha_-_firebird_gb_(j)
MBC1,128,-,-,-,takahashi_meijin_no_bouken_shima_ii_(j)
MBC1,256,-,-,-,takahashi_meijin_no_bouken_shima_iii_(j)
MBC1,128,-,-,-,tale_spin_(e)
MBC1,128,-,-,-,tale_spin_(u)
MBC5,2048,32,Yes,-,tales_of_phantasia_-_narikiri_dungeon_(j)_[c][!]
MBC1,512,8,Yes,-,tamagotchi_(f)_[s]
MBC1,512,8,Yes,-,tamagotchi_(j)_[s]
MBC1,512,8,Yes,-,tamagotchi_(ue)_[s][!]
MBC1,512,8,Yes,-,tamagotchi_2_(j)_[s]
MBC5,2048,8,Yes,-,tanimura_hitoshi_ryuu_pachinko_kouryaku_daisakusen_-_don_quijote_ga_iku_(j)_[c][!]
MBC1,128,-,-,-,taruru-to_2_(j)
MBC1,128,-,-,-,tarzan_(u)_[!]
ROM,32,-,-,-,tasmania_story_(j)
ROM,32,-,-,-,tasmania_story_(u)_[!]
MBC1,512,-,-,-,tatsujin_techou_(j)
MBC5,1024,-,-,-,taxi_2_(f)_[c][!]
MBC1,128,-,-,-,taz-mania_(e)
MBC1,256,-,-,-,taz-mania_(u)
MBC1,128,-,-,-,taz-mania_2_(u)_[!]
MBC5,1024,-,-,-,tazmanian_devil_-_munching_madness_(e)_(m5)_[c][!]
MBC5,1024,-,-,-,tazmanian_devil_-_munching_madness_(u)_(m5)_[c][!]
MBC1,512,-,-,-,tdl_fantasy_tour_(j)_[s]
MBC5,1024,-,-,-,tech_deck_skateboarding_(u)_[c][!]
MBC1,256,-,-,-,tecmo_bowl_(j)
MBC1,256,-,-,-,tecmo_bowl_(u)
MBC1,256,-,-,-,teenage_mutant_hero_turtles_-_back_from_the_sewers_(e)_[!]
MBC1,128,-,-,-,teenage_mutant_hero_turtles_-_fall_of_the_foot_clan_(e)
MBC1,128,-,-,-,teenage_mutant_hero_turtles_iii_-_radical_rescue_(e)_[!]
MBC1,128,-,-,-,teenage_mutant_ninja_turtles_(j)_[!]
MBC1,256,-,-,-,teenage_mutant_ninja_turtles_-_back_from_the_sewers_(u)_[!]
MBC1,128,-,-,-,teenage_mutant_ninja_turtles_-_fall_of_the_foot_clan_(u)_[!]
MBC1,256,-,-,-,teenage_mutant_ninja_turtles_2_(j)
MBC1,128,-,-,-,teenage_mutant_ninja_turtles_3_-_turtles_kiki_ippatsu_(j)
MBC1,128,-,-,-,teenage_mutant_ninja_turtles_iii_-_radical_rescue_(u)
MBC2,64,-,Yes,-,tekichuu_rush_(j)
MBC1,128,-,-,-,tekkyu_fight!_-_the_great_battle_gaiden_(j)
MBC2,256,-,Yes,-,tenchi_wo_kurau_(j)
MBC1,128,-,-,-,tenjin_kaisen_-_mercenary_force_(j)
MBC1,256,-,-,-,tenjin_kaisen_2_(j)
ROM,32,-,-,-,tennis_(jue)_[!]
MBC1,128,-,-,-,tensai_bakabon_(j)
MBC1,128,-,-,-,terminator_2_-_judgment_day_(ue)_[!]
ROM,32,-,-,-,tesserae_(u)_[!]
MBC5,2048,8,Yes,-,test_drive_2001_(u)_[c][!]
MBC5,1024,8,Yes,-,test_drive_6_(e)_(m5)_[c][!]
MBC5,1024,8,Yes,-,test_drive_6_(u)_[c][!]
MBC5,1024,8,Yes,-,test_drive_cycles_(u)_[c][!]
MBC5,1024,8,Yes,-,test_drive_le_mans_(u)_(m3)_[c][!]
RUMBLE,1024,8,Yes,-,test_drive_off-road_3_(u)_[c][!]
ROM,32,-,-,-,tetris_(jue)_(v1.0)_[!]
ROM,32,-,-,-,tetris_(jue)_(v1.1)_[!]
MBC1,128,-,-,-,tetris_2_(u)_[!]
MBC1,128,-,-,-,tetris_2_(ue)_[s][!]
MBC5,1024,8,Yes,-,tetris_adventure_-_susume_mickey_to_nakamatachi_(j)_[c][!]
MBC1,512,-,-,-,tetris_attack_(u)_(v1.0)_[m][!]
MBC1,512,-,-,-,tetris_attack_(u)_(v1.1)_[s]
MBC1,128,-,-,-,tetris_blast_(u)_[s][!]
MBC1,512,8,Yes,-,tetris_dx_(ju)_[c][!]
MBC1,128,-,-,-,tetris_flash_(j)_[s]
MBC1,256,8,Yes,-,tetris_plus_(j)_[s]
MBC1,256,8,Yes,-,tetris_plus_(u)_[s][!]
MBC5,1024,8,Yes,-,three_lions_(u)_(m7)_[c][!]
MBC1,256,-,-,-,thunder_blast_man_(j)_[c][!]
MBC5,2048,-,-,-,thunderbirds_(e)_[c][!]
MBC1,128,-,-,-,thunderbirds_(j)
MBC5,1024,-,-,-,tiger_woods_pga_tour_2000_(u)_[c][!]
MBC5,1024,-,-,-,tintin_in_tibet_(e)_(m7)_[c][!]
MBC1,256,-,-,-,tintin_in_tibet_(u)_(m4)_[s]
MBC1,512,8,Yes,-,tiny_one_gameboy_(j)_(v1.1)
MBC1,512,32,Yes,-,tiny_one_gameboy_special_use_-_5-3_bright_season_(j)_(v1.1)
MBC5,1024,-,-,-,tiny_toon_advantures_-_dizzy's_candy_quest_(e)_(m6)_[c][!]
MBC1,128,-,-,-,tiny_toon_adventures_-_babs'_big_break_(e)_[!]
MBC1,128,-,-,-,tiny_toon_adventures_-_babs'_big_break_(j)
MBC5,1024,-,-,-,tiny_toon_adventures_-_buster_saves_the_day_(e)_(m5)_[c][!]
MBC5,1024,-,-,-,tiny_toon_adventures_-_buster_saves_the_day_(u)_[c][!]
MBC1,128,-,-,-,tiny_toon_adventures_-_wacky_sports_(u)_[!]
MBC1,128,-,-,-,tiny_toon_adventures_-_wacky_sports_(u)_[a1]
MBC1,128,-,-,-,tiny_toon_adventures_2_(j)
MBC1,128,-,-,-,tiny_toon_adventures_2_-_montana's_movie_madness_(u)_[!]
MBC1,128,-,-,-,tiny_toon_adventures_3_(j)
MBC1,128,-,-,-,tip_off_(ue)_[!]
MBC5,1024,8,Yes,-,titi_-_le_tour_du_monde_en_80_chats_(f)_[c][!]
MBC5,1024,-,-,-,titus_the_fox_(e)_[c][!]
MBC1,256,-,-,-,titus_the_fox_(u)
MBC5,1024,-,-,-,titus_the_fox_(u)_[c][!]
MBC5,1024,8,Yes,-,tnn_outdoors_fishing_champ_(u)_[c][!]
MBC5,1024,-,-,-,toca_touring_car_championship_(u)_[c][!]
MBC1,64,-,-,-,to-heart_columns_(j)
MBC5,1024,8,Yes,-,toki_tori_(u)_(m5)_[c][!]
MBC5,4096,8,Yes,-,tokimeki_memorial_pocket_-_culture_hen_-_komorebi_no_melody_(j)_[c][!]
MBC5,4096,8,Yes,-,tokimeki_memorial_pocket_-_sport_hen_-_koutei_no_photograph_(j)_[c][!]
MBC1,128,8,Yes,-,tokio_senki_(j)
MBC1,256,8,-,-,tokoro_jr._(j)_[s][!]
MBC5,1024,8,Yes,-,tokoro_san_no_setagaya_country_club_(j)_[c][!]
MBC1,128,-,-,-,tom_and_jerry_(j)
MBC1,128,-,-,-,tom_and_jerry_(u)
MBC5,1024,-,-,-,tom_and_jerry_(u)_[c][!]
MBC1,128,-,-,-,tom_and_jerry_-_frantic_antics_(u)
MBC5,1024,-,-,-,tom_and_jerry_-_mouse_hunt_(e)_(m5)_[c][!]
MBC5,1024,-,-,-,tom_and_jerry_-_mouse_hunt_(u)_[c][!]
MBC5,2048,-,-,-,tom_and_jerry_in_mouse_attacks!_(e)_(m7)_[c][!]
MBC5,2048,-,-,-,tom_and_jerry_in_mouse_attacks!_(u)_[c][!]
MBC1,128,-,-,-,tom_and_jerry_part_2_(j)
MBC5,1024,8,Yes,-,tom_clancy's_rainbow_six_(u)_(m3)_[c][!]
MBC5,4096,8,Yes,-,tomb_raider_(ue)_(m5)_(beta)_[c][!]
MBC5,4096,8,Yes,-,tomb_raider_(ue)_(m5)_[c][!]
MBC5,4096,8,Yes,-,tomb_raider_(unl)_[c][!]
MBC5,4096,8,Yes,-,tomb_raider_-_curse_of_the_sword_(u)_[c][!]
MBC5,4096,8,Yes,-,tomb_raider_2_(unl)_[c][!]
MBC5,1024,-,-,-,tonic_trouble_(e)_(m6)_[c][!]
MBC5,1024,-,-,-,tonka_construction_site_(u)_[c]
MBC5,1024,-,-,-,tonka_raceway_(e)_[c][!]
RUMBLE,1024,-,-,-,tonka_raceway_(u)_[c][!]
MBC5,1024,-,-,-,tony_hawk's_pro_skater_(u)_[c][!]
MBC5,2048,-,-,-,tony_hawk's_pro_skater_2_(u)_[c][!]
MBC5,1024,8,Yes,-,tony_hawk's_pro_skater_3_(u)_[c][!]
MBC5,1024,-,-,-,toobin'_(u)_[c][!]
MBC5,1024,-,-,-,toonsylvania_(e)_(m6)_[c][!]
MBC5,1024,-,-,-,toonsylvania_(u)_[c][!]
MBC5,1024,-,-,-,tootuff_(e)_(m6)_[c][!]
RUMBLE,1024,-,-,-,top_gear_pocket_(j)_[c][!]
RUMBLE,1024,-,-,-,top_gear_pocket_(u)_[c][!]
RUMBLE,1024,8,Yes,-,top_gear_pocket_2_(j)_[c][!]
MBC5,1024,8,Yes,-,top_gear_pocket_2_(u)_[c][!]
RUMBLE,1024,-,-,-,top_gear_rally_(e)_[c][!]
MBC5,1024,8,Yes,-,top_gear_rally_2_(e)_[c][!]
MBC5,1024,-,-,-,top_gun_-_fire_storm_(u)_(m6)_[c][!]
MBC1,128,-,-,-,top_gun_-_guts_&_glory_(u)_[!]
MBC2,256,-,Yes,-,top_ranking_tennis_(u)_[!]
MBC2,128,-,Yes,-,torpedo_range_(j)
MBC2,128,-,Yes,-,torpedo_range_(ue)_[!]
MBC1,128,-,-,-,total_carnage_(ue)_[!]
MBC5,1024,8,Yes,-,total_soccer_2000_(e)_(m6)_[c][!]
MBC5,4096,8,Yes,-,totsugeki!_papparatai_(j)_[c][!]
MBC1,128,-,-,-,totsugeki!_ponkotsu_tank_(j)
MBC1,64,-,-,-,totsugeki_valations_(j)
MBC1,256,-,-,-,tottemo!_luckyman_(j)_[s]
MBC3,1024,32,Yes,RTC,tottoko_hamutarou_-_tomodachi_daisakusen_dechu_(j)_[c][!]
MBC5,2048,8,Yes,-,tottoko_hamutarou_2_-_hamu-chan_zu_daishuugou_dechu_(j)_[c][!]
MBC1,128,-,-,-,touch_boy_system_rom_(unl)_[c]
MBC1,128,-,-,-,"tower_of_druaga,_the_(j)"
MBC5,1024,8,Yes,-,towers_-_lord_baniff's_deceit_(u)_[c][!]
MBC1,128,-,-,-,toxic_crusaders_(u)
MBC1,512,-,-,-,toy_story_(u)_(v1.0)_[s][!]
MBC1,512,-,-,-,toy_story_(u)_(v1.1)_[s]
MBC5,1024,-,-,-,toy_story_2_(u)_[c][!]
MBC5,2048,-,-,-,toy_story_racer_(e)_(m3)_[c][!]
MBC5,2048,-,-,-,toy_story_racer_(u)_[c][!]
MBC1,128,-,-,-,track_&_field_(u)
MBC1,128,-,-,-,track_meet_(j)
MBC1,128,-,-,-,track_meet_(u)
MBC3,2048,32,Yes,RTC,trade_&_battle_card_hero_(j)_[c][!]
ROM,32,-,-,-,trap_&_turn_(sachen)_[!]
MBC1,128,-,-,-,trappers_tengoku_-_spy_vs_spy_(j)
MBC1,128,-,-,-,trax_(u)_[!]
MBC5,1024,-,-,-,trick_boarder_(u)_[c][!]
MBC5,1024,-,-,-,trickboarder_gp_(j)_[c][!]
MBC1,256,-,-,-,trip_world_(j)
MBC5,1024,-,-,-,triple_play_2001_(u)_[c][!]
MBC5,512,-,-,-,trouballs_(u)_[c][!]
MBC1,256,-,-,-,true_lies_(u)_[!]
ROM,32,-,-,-,trump_boy_(j)
MBC1,64,-,-,-,trump_boy_ii_(j)
MBC1,128,-,-,-,trump_collection_gb_(j)
MBC1,128,-,-,-,tsume_go_series_1_-_fujisawa_hideyuki_meiyo_kisei_(j)_[s]
MBC1,64,-,-,-,tsume_shougi_-_hyakuban_shoubu_(j)
MBC1,128,-,-,-,tsume_shougi_-_kamiki_godan_(j)_[s]
MBC1,64,-,-,-,tsume_shougi_-_mondai_teikyou_shougi_sekai_(j)
MBC1,64,-,-,-,tsumego_(j)
MBC1,512,8,Yes,-,tsuri_sensei_(j)_[s]
MBC5,2048,32,Yes,-,tsuri_sensei_2_(j)_[c][!]
MBC5,2048,32,Yes,-,tsuriiko!!_(j)_[c][!]
MBC1,128,-,-,-,tumble_pop_(j)
MBC1,128,-,-,-,tumble_pop_(u)
MBC1,128,-,-,-,turn_and_burn_(u)_[!]
MBC1,256,-,-,-,turok_-_battle_of_the_bionosaurs_(j)
MBC1,256,-,-,-,turok_-_battle_of_the_bionosaurs_(ue)_(m4)_[!]
MBC5,1024,-,-,-,turok_-_rage_wars_(e)_(m4)_[c][!]
MBC5,1024,-,-,-,turok_2_-_seeds_of_evil_(j)_[c][!]
MBC5,1024,-,-,-,turok_2_-_seeds_of_evil_(u)_(m4)_[c][!]
MBC5,1024,-,-,-,turok_3_-_shadow_of_oblivion_(e)_(m5)_[c][!]
MBC5,1024,-,-,-,turok_3_-_shadow_of_oblivion_(u)_(m4)_[c][!]
MBC1,128,-,-,-,turrican_(ue)_[!]
MBC1,256,-,-,-,tv_champion_(j)_[s]
MBC5,1024,-,-,-,tweenies_-_doodles'_bones_(e)_(m4)_[c][!]
MBC5,1024,8,Yes,-,tweety_sekaiisshuu_(j)_[c][!]
MBC5,1024,8,Yes,-,tweety's_high-flying_adventures_(e)_(m3)_[c][!]
MBC1,128,-,-,-,twin_(j)
MBC1,128,-,-,-,twinbee_da!!_(j)
MBC1,512,32,Yes,-,two_hearts_(beta)
MBC5,1024,-,-,-,tyco_rc_-_racin'_ratz_(u)_[c][!]
MBC5,4096,32,Yes,-,uchuu_nin_tanaka_tarou_de_rpg_tsukuru_gb2_(j)_[c][!]
MBC1,128,-,-,-,uchuu_no_kishi_tekkaman_blade_(j)_[!]
MBC1,256,-,-,-,uchuu_senkan_yamato_(j)_[!]
MBC5,1024,8,Yes,-,uefa_2000_(e)_(m6)_[c][!]
MBC2,128,-,Yes,-,ultima_-_runes_of_virtue_(j)_[!]
MBC2,128,-,Yes,-,ultima_-_runes_of_virtue_(u)
MBC2,256,-,Yes,-,ultima_-_runes_of_virtue_ii_(j)_[!]
MBC2,256,-,Yes,-,ultima_-_runes_of_virtue_ii_(u)
MBC5,1024,-,-,-,ultimate_fighting_championship_(u)_[c][!]
MBC5,1024,-,-,-,ultimate_paint_ball_(u)_[c][!]
MBC5,1024,-,-,-,ultimate_surfing_(u)_[c][!]
MBC2,128,-,Yes,-,ultra_golf_(u)
MBC1,128,-,-,-,ultraman_(j)
MBC1,128,-,-,-,ultraman_ball_(j)_[s][!]
MBC1,256,-,-,-,ultraman_chou_toushi_gekiden_(j)_[s]
MBC1,64,-,-,-,ultraman_club_(j)_[!]
MBC2,64,-,Yes,-,umaban_club_(j)
MBC1,512,8,Yes,-,umi_no_nushi_tsuri_2_(j)_[s]
MBC1,256,-,-,-,undercover_cops_gaiden_-_hakaishin_garumaa_(j)
MBC1,256,-,-,-,undoukai_(j)
MBC1,256,-,-,-,universal_soldier_(u)
MBC5,1024,-,-,-,uno_(e)_(m6)_[c][!]
MBC5,1024,-,-,-,uno_(u)_[c][!]
MBC1,256,-,-,-,uno_-_small_world_(j)_[!]
MBC1,128,-,-,-,uno_2_-_small_world_(j)_[s][!]
MBC1,64,-,-,-,uoozu_(j)_[!]
MBC1,512,-,-,-,urban_strike_(u)_[s][!]
MBC2,256,-,Yes,-,urusei_yatsura_-_miss_tomobiki_wo_saguse!_(j)_[!]
MBC1,128,-,-,-,vattle_giuce_(j)_[!]
MBC5,1024,-,-,-,vegas_games_(e)_(m3)_[c][!]
MBC5,1024,-,-,-,vegas_games_(u)_[c][!]
MBC1,512,8,Yes,-,vegas_stakes_(u)_[s][!]
MBC1,64,-,-,-,velious_-_roland_no_majuu_(j)
